source_id,ra,dec,phot_g_mean_mag,g_rp,qf,F6,F8,F10,mem_prob,Class
604626361852296960,133.415377591955,11.023408553545526,20.10054588317871,1.2309341430664062,1,0.027777777777777776,0.05000208703672673,0.027782529640611616,4.565294244913413e-89,0
604626460636516864,133.44775148930157,11.010240808885698,18.525936126708984,1.161153793334961,1,0.027777777777777776,0.022223682390786897,0.027819139773094383,0.0,0
604626460636686336,133.45317439397238,11.013729282778542,19.27735710144043,1.0513420104980469,1,0.05555555555555555,0.17731969930725058,0.07223964745388128,1.708467303856114e-107,0
604626460637801728,133.44836294102134,11.01867336634428,20.65218734741211,1.1495323181152344,0,0.027777777777777776,0.03895876954935707,0.005555843911254282,3.88110591905955e-226,0
604626735519829632,133.4365258601629,11.033897328256726,20.93582344055176,0.6772251129150391,1,0.027777777777777776,0.05555817584298407,0.033063032519001716,,0
604626739809055744,133.4332412079032,11.033835793360444,20.983585357666016,0.3546867370605469,1,0.027777777777777776,0.027793371782930655,0.02224208235678772,,0
604626739809672320,133.41813297316358,11.034908380398374,20.997648239135746,0.8058414459228516,1,0.027777777777777776,0.027779867582522075,0.027819139773094383,,0
604626804233906304,133.4586178161959,11.04389007945992,18.90572929382324,1.101959228515625,1,0.044444444444444446,0.027836770117356437,0.022254935879182283,0.0,0
604626804233907584,133.46575335969817,11.04826835240735,19.77753448486328,1.021688461303711,1,0.03333333333333333,0.05005004018839854,0.022229091715289473,0.0,0
604626842888624384,133.47100291833152,11.059854157467155,15.411270141601562,0.5820379257202148,1,0.03888888888888889,0.027779602988483622,0.022255311818475506,0.0,0
604626941672854400,133.37780677149698,11.0124319418745,19.65862464904785,0.4711685180664063,0,0.06111111111111111,0.13228039337015018,0.07228995021605633,0.0,0
604627010392331776,133.3715393728211,11.015751048115762,19.57450294494629,0.4931678771972656,1,0.5907577603459288,0.44365802824536316,0.49531960806474534,0.0,0
604627010392501120,133.36595179393908,11.020374229480012,20.23977279663086,1.0307674407958984,1,0.027777777777777776,0.05598930909476686,0.022207186947253578,2.6287554609992594e-80,0
604627014687333504,133.36860219868194,11.016171712586695,17.572237014770508,0.6330223083496094,1,0.027777777777777776,0.04444629958820154,0.022229091715289473,0.0,0
604627014687334016,133.36374784873644,11.01722776226248,14.83122730255127,0.6166296005249023,0,0.022222222222222223,0.050262301781107493,0.03892535780864572,2.3315646919449275e-154,0
604627049047069184,133.37946294877594,11.024599324429632,15.982606887817385,0.9627857208251952,1,0.03333333333333333,0.03889134299844517,0.016667018864911988,7.256779010481045e-122,0
604627079111809280,133.39309350030504,11.019618955822793,17.276304244995114,0.8392810821533203,1,0.027777777777777776,0.016667761793090173,0.033395962328081626,0.0,0
604627079111978496,133.39814054155607,11.024274755048541,19.884239196777344,1.206289291381836,1,0.5907577603459288,0.49024189769262067,0.48569324789601326,2.5680452833757995e-241,0
604627083406875648,133.39627893733626,11.031517705021534,20.7202262878418,1.1089820861816406,1,0.027777777777777776,0.0502567254105179,0.005555843911254282,0.0,0
604627113472747136,133.41282034553555,11.038814224395162,20.63449478149414,1.4809589385986328,1,0.03333333333333333,0.016667761793090173,0.016706192530381386,0.0,0
604627117766540416,133.41500933261023,11.033483391930334,20.06626892089844,1.045061111450195,1,0.5907577603459288,0.45038422290547886,0.49531960806474534,0.0,0
604627152126282368,133.38913502461602,11.031591558014181,17.427309036254886,1.085186004638672,1,0.5907577603459288,0.490955953599601,0.49701804529155996,0.0,0
604627182191027584,133.3903056607192,11.041018248544976,16.64321517944336,0.5801925659179688,1,0.03888888888888889,0.03333645041029195,0.03312860971304774,0.0,0
604627182191027712,133.39779431342023,11.042173004337094,18.950624465942386,0.9643917083740234,1,0.5907577603459288,0.4466888297132259,0.49531960806474534,0.0,0
604627285270241664,133.33775426923,11.034505615195764,17.493078231811527,0.491842269897461,1,0.03888888888888889,0.03897136835186639,0.005564302732873661,6.0510239266e-313,0
604627285270242048,133.33856827031914,11.0376589630023,18.47771453857422,0.589935302734375,1,0.027777777777777776,0.050003748185907436,0.016457840282082675,2.1523577357325454e-297,0
604627289565242752,133.33742170142332,11.040249765488793,15.35941219329834,0.5092353820800781,1,0.03333333333333333,0.038891452360353795,0.022229091715289473,4.518125542394085e-67,0
604627289565243136,133.34209263970334,11.02823338913723,15.593749046325685,0.5438547134399414,1,0.03333333333333333,0.061160739745029676,0.0333438019259062,6.124027318150125e-231,0
604627319630298880,133.35219109673784,11.048047437986746,20.315563201904297,1.194658279418945,0,0.03333333333333333,0.03889134299844517,0.016669319177131978,0.0,0
604627323924978560,133.35191733593598,11.04678396974972,19.725505828857425,1.1108646392822266,1,0.03333333333333333,0.05555642275612588,0.02223677143077477,0.0,0
604627353989719680,133.37200032194485,11.04206116297847,17.749004364013672,1.1741485595703125,1,0.027777777777777776,0.016667962932470054,0.027754548883289033,0.0,0
604627392644448896,133.3861425578878,11.059101692958395,16.032089233398438,0.639765739440918,1,0.5907577603459288,0.4466888297132259,0.49531960806474534,2.632121470593197e-135,0
604627457070037888,133.3691422062785,11.067726804136813,20.97983741760254,0.8480758666992188,0,0.03888888888888889,0.022235150443986735,0.02224659269749578,,0
604627491428674176,133.42464005266746,11.045283037761251,19.046344757080078,0.9932842254638672,1,0.03333333333333333,0.03889134299844517,0.011113954507105766,0.0,0
604627491429893376,133.42259290391692,11.042594606466016,20.92951011657715,1.1674861907958984,0,0.03333333333333333,0.03889134299844517,0.01667093176065865,,0
604627560148152192,133.41196140651672,11.049168239968894,19.6195068359375,1.0953140258789062,1,0.5907577603459288,0.48869784638299923,0.4929943028898171,0.0,0
604627564443325184,133.40352798551774,11.048847421313276,21.04676818847656,1.110647201538086,1,0.03333333333333333,0.03889489459062279,0.016667018864911988,,0
604627564444736640,133.40441367152332,11.055724436016963,20.319204330444336,1.0123043060302734,0,0.5907577603459288,0.4466888297132259,0.49531960806474534,0.0,0
604627633162612224,133.43144414242744,11.06213975626965,16.491594314575195,0.4784717559814453,1,0.03333333333333333,0.03889134299844517,0.016667018864911988,8.960002413411155e-297,0
604627633162792320,133.43729821347978,11.062773340373946,20.895042419433594,1.2107219696044922,0,0.03333333333333333,0.04444737412611863,0.022229091715289473,,0
604627731947017216,133.43254551860156,11.083632534418303,20.85247611999512,1.247966766357422,0,0.011111111111111112,0.07225645868563206,0.0664986251737242,1.8916810292899845e-203,0
604627766306586112,133.3926685999202,11.06830512127134,17.584854125976562,0.90643310546875,1,0.027777777777777776,0.03333463095690464,0.016669319177131978,0.0,0
604627766306751744,133.4007246757663,11.059072735872364,20.45870018005371,0.8695964813232422,1,0.5907577603459288,0.4466888297132259,0.49531960806474534,1.5978128900567239e-46,0
604627869385804032,133.3940930189637,11.08849987268898,19.870210647583008,0.4042472839355469,1,0.03333333333333333,0.0500078622503654,0.022226023712489298,0.0,0
604627938105282432,133.42622398047678,11.094119400643121,18.888614654541016,0.5732173919677734,1,0.027777777777777776,0.02222395057662674,0.022190724251352375,2.0809801688519285e-306,0
604627972465020928,133.40266740349622,11.094632547296548,18.938446044921875,0.5104465484619141,1,0.03333333333333333,0.05556429138929489,0.027787886995766904,4.0155526131969256e-241,0
604628006824760960,133.4201285621919,11.102841901955287,19.94294548034668,0.5607166290283203,1,0.044444444444444446,0.027793901136346534,0.027745448183904637,1.2983e-319,0
604628006824927616,133.42024703101688,11.106539398438713,20.27226448059082,1.1326580047607422,1,0.5907577603459288,0.4715281575813874,0.4987933469829416,0.0,0
604628011119732992,133.42060461035265,11.096483508990051,13.950993537902832,0.5530691146850586,1,0.03333333333333333,0.03889489459062279,0.01667093176065865,4.6912064821319125e-179,0
604628109905370496,133.49587001736208,11.047295107985628,21.029386520385746,1.1837921142578125,1,0.03333333333333333,0.03889134299844517,0.01667093176065865,,0
604628114199682688,133.50187519761096,11.05393958390293,20.943172454833984,0.9159088134765624,1,0.03333333333333333,0.06125551937816968,0.044479496391620306,,0
604628148558266752,133.50616671500674,11.067614138277735,21.54356575012207,1.6311531066894531,0,0.044444444444444446,0.03335112448662615,0.03891435000385584,,0
604628247342924672,133.51309049918132,11.077677668919103,19.46673583984375,1.1531028747558594,0,0.03333333333333333,0.03889134299844517,0.016667018864911988,1.1133910084876179e-29,0
604628281702663296,133.5251260832573,11.079770470979874,18.986621856689453,0.97802734375,1,0.027777777777777776,0.02222395057662674,0.027751050935861773,5.87644653548935e-81,0
604628285998126592,133.52048406574474,11.083781770772106,21.023658752441406,0.9757633209228516,1,0.5907577603459288,0.4466888297132259,0.49531960806474534,,0
604628389076850560,133.46829394324587,11.071986665832895,16.911832809448242,0.6391849517822266,1,0.027777777777777776,0.01667606998586458,0.016687116809163897,0.0,0
604628419141784704,133.48813724389734,11.084835387586221,19.814437866210934,1.1285152435302734,1,0.5907577603459288,0.4466888297132259,0.49531960806474534,3.571594516400381e-223,0
604628453501521536,133.50912001414773,11.07691513452217,21.03257942199707,1.1347522735595703,1,0.03333333333333333,0.05560067249548152,0.027786501604921833,,0
604628487862556160,133.5172692176414,11.094139893494608,20.69715118408203,1.1722354888916016,0,0.03333333333333333,0.05560067249548152,0.0500157028888593,4.558845764205239e-285,0
604628492156140928,133.51031860507666,11.090845007842939,21.477161407470703,3.2933082580566406,0,0.03333333333333333,0.0722706316222607,0.04448851100389444,,0
604628522220833536,133.49689845829369,11.090286408968868,19.31123352050781,1.1271896362304688,1,0.027777777777777776,0.05002640644381558,0.03337320546867408,3.0922332338484886e-304,0
604628698314486400,133.54463579448478,11.098010605425522,16.624935150146484,0.6584129333496094,1,0.027777777777777776,0.038964386561793074,0.022229091715289473,3.80985972284043e-77,0
604628797098746752,133.55755256640842,11.112408667105825,18.410356521606445,1.0064353942871094,1,0.027777777777777776,0.03889040278305542,0.016669319177131978,3.2725680303004156e-109,0
604628870113179008,133.5354621017296,11.103217283738491,17.19291114807129,0.5203075408935547,1,0.03333333333333333,0.050007721616515025,0.038889045469830276,0.0,0
604628900178126976,133.5410159378854,11.114071628840275,20.775989532470703,1.1821651458740234,0,0.5907577603459288,0.4869911656904545,0.4848533880691835,3.246508137015e-311,0
604628934537865856,133.51648908331705,11.11579730422372,20.37904167175293,1.229501724243164,1,0.027777777777777776,0.02777986010328191,0.027571686569392722,3.11910385788346e-307,0
604628973192393856,133.52438895738004,11.121220377204638,16.2901611328125,0.9607229232788086,1,0.027777777777777776,0.04444629958820154,0.022229091715289473,1.9769604412472938e-59,0
604629003257179008,133.5497339907644,11.122424619211152,19.50636100769043,1.120256423950195,1,0.03333333333333333,0.04444737412611863,0.022229091715289473,2.339018549813958e-302,0
604629007553690240,133.5576602887257,11.11985187814862,17.163070678710938,0.4705486297607422,1,0.03333333333333333,0.044488983731371994,0.022229091715289473,0.0,0
604629553014294656,133.4630561861785,11.112071730405752,21.203340530395508,0.8553867340087891,1,0.5907577603459288,0.4916851673809139,0.4932744162861629,,0
604629037617081984,133.557512002888,11.123605494463144,20.733661651611328,0.8835315704345703,1,0.03333333333333333,0.03889134299844517,0.016669319177131978,0.0,0
604629106341941504,133.55083843870065,11.144688325439613,20.376569747924805,1.230001449584961,1,0.027777777777777776,0.04444629958820154,0.022230309596613523,5.863466550256634e-299,0
604629140696123136,133.4697887192955,11.082214341377117,19.04693984985352,1.1657447814941406,1,0.5907577603459288,0.4853747694887067,0.4972357262305435,4.145242963342082e-10,0
604629179350831744,133.46784472709288,11.094779213660086,16.91861915588379,0.9694995880126952,1,0.03333333333333333,0.03889489459062279,0.011114753560982384,0.0,0
604629213712175616,133.45901709195718,11.089445453903098,21.125566482543945,2.184213638305664,0,0.03333333333333333,0.0500078622503654,0.027787886995766904,,0
604629248069742592,133.46000448429905,11.103580753728759,20.704710006713867,1.2720222473144531,0,0.027777777777777776,0.05555766164197448,0.033366422219149726,0.0,0
604629248070309248,133.45876229017983,11.097317874138083,12.874134063720705,0.45880126953125,1,0.03333333333333333,0.07230580383648429,0.055594473295149445,0.9908013962336608,1
604629278135080704,133.48790483599916,11.103479737462532,20.47998046875,1.111003875732422,1,0.5907577603459288,0.4466888297132259,0.49531960806474534,1.1876256371023803e-216,0
604629278135081344,133.48216740176338,11.104833738598938,19.73678970336914,0.9986095428466796,1,0.044444444444444446,0.08467347745256674,0.06106307092393922,1.5206261753187726e-270,0
604629282430045696,133.4781781225227,11.104746652715374,18.5633602142334,1.1906242370605469,1,0.5907577603459288,0.4869911656904545,0.4848533880691835,0.0,0
604629312494821504,133.49544456488678,11.111564876093562,17.65834617614746,1.091144561767578,1,0.06666666666666667,0.10613472300981755,0.08895077775414675,0.0,0
604629312494822528,133.49628685278574,11.11421873913276,19.344602584838867,0.4275779724121094,1,0.027777777777777776,0.04444777616525106,0.027571686569392722,0.0,0
604629381215674880,133.4894150418763,11.121393183986244,21.10084724426269,1.1526107788085938,1,0.03333333333333333,0.04444737412611863,0.022229091715289473,,0
604629454228739712,133.44682412189056,11.110004897785073,19.32413482666016,0.9325351715087892,1,0.5907577603459288,0.4466888297132259,0.49531960806474534,4.872158003262891e-191,0
604629484293677568,133.42972810272,11.105944758953523,19.32508087158203,1.062946319580078,1,0.03333333333333333,0.05556429138929489,0.03334223853123615,0.0,0
604629484293678592,133.4343688327161,11.11178077191184,20.56891632080078,1.2174701690673828,0,0.5907577603459288,0.4921217355358415,0.5030600098557844,0.0,0
604629488588481664,133.42230054291863,11.112401492031584,15.219075202941895,0.477086067199707,1,0.5907577603459288,0.4466888297132259,0.49531960806474534,2.818512297786189e-282,0
604629621732471936,133.4458233601064,11.132331525233056,16.739356994628903,0.22348976135253906,1,0.03888888888888889,0.02226941609388515,0.016699406607936854,0.0,0
604629621733721984,133.44449410675372,11.132875421329997,21.081167221069336,2.197711944580078,0,0.027777777777777776,0.02222395057662674,0.02776184646489124,,0
604629656092212096,133.45828591432328,11.13988632037814,19.845666885375977,1.2118911743164062,0,0.5907577603459288,0.4466888297132259,0.49531960806474534,1.6256177507637894e-240,0
604629690451945600,133.50865737022414,11.119869051504843,18.71975517272949,1.038957595825195,1,0.03333333333333333,0.0500078622503654,0.022230309596613523,0.0,0
604629694746981504,133.51419402617225,11.11830092919891,21.126893997192386,2.834056854248047,0,0.5907577603459288,0.4702293964643199,0.5005536861342962,,0
604629724811687680,133.521657448095,11.134227904851313,17.021621704101562,0.6196975708007812,1,0.03333333333333333,0.05000329589188345,0.022229091715289473,0.0,0
604629724813140864,133.51806534245054,11.127136302646015,21.185829162597656,1.3945636749267578,1,0.03333333333333333,0.03889134299844517,0.016669319177131978,,0
604629729107134976,133.51845321923636,11.135518649664819,21.70042610168457,2.81745719909668,0,0.027777777777777776,0.016667962932470054,0.022199356739123523,,0
604629729108197632,133.51829645411294,11.128537012253492,21.407344818115234,3.71002197265625,0,0.027777777777777776,0.04444629958820154,0.022229091715289473,,0
604629827890904192,133.52365990996228,11.13980667501672,17.9692325592041,1.1859626770019531,1,0.03333333333333333,0.05556429138929489,0.027786364644111838,0.0,0
604629832185281408,133.5234621465548,11.139561555085383,19.54098129272461,,1,0.027777777777777776,0.05000208703672673,0.038916788186986705,0.0,0
604629832185568512,133.52981319361714,11.137216202171123,21.196422576904297,1.201772689819336,1,0.03333333333333333,0.0444472491410802,0.022222691819882647,,0
604629862250645376,133.54203904099774,11.14651889531315,18.914703369140625,0.9054241180419922,1,0.044444444444444446,0.03889257711447212,0.01666724662408973,8.856253832456569e-174,0
604629862250807168,133.53533277789532,11.143474775410937,20.650732040405273,1.1960525512695312,0,0.027777777777777776,0.044446174609206184,0.016667018864911988,1.6941445964531754e-109,0
604629866545587072,133.53660586282498,11.14847377121691,18.397544860839844,0.7273788452148438,1,0.027777777777777776,0.03889180414459467,0.022014763425737698,0.0,0
604629896610383360,133.51923148191506,11.150864010104101,19.876667022705078,0.6686344146728516,1,0.03333333333333333,0.061160739745029676,0.027786501604921833,3.7682923413e-314,0
604629930970124672,133.5252777905652,11.16402218351977,21.464086532592773,2.4869060516357417,0,0.027777777777777776,0.044446174609206184,0.022227909014211535,,0
604629999689596672,133.49538872319684,11.143972765004918,19.43003273010254,0.6916675567626953,1,0.03888888888888889,0.0500078622503654,0.0333436375729342,0.0,0
604630588099717120,133.29378613010874,11.077763943229975,21.136201858520508,0.6618385314941406,1,0.03333333333333333,0.044481950528197624,0.03893897800684829,,0
604629999689896832,133.4965578700322,11.142612911010092,19.36103820800781,1.173847198486328,1,0.027777777777777776,0.03889040278305542,0.016667018864911988,1.5543650158537121e-277,0
604630003984547456,133.49779789541265,11.142574983054457,17.291851043701172,0.5883083343505859,1,0.027777777777777776,0.03333472469115115,0.022243266566655207,0.0,0
604630034050672128,133.47824786894313,11.145443579009196,20.832347869873047,1.181131362915039,0,0.03333333333333333,0.061112065031738466,0.027786364644111838,,0
604630068409076224,133.48265825402748,11.157099310423622,18.30652618408203,0.8363056182861328,1,0.027777777777777776,0.04444629958820154,0.022231462816805048,0.0,0
604630068409331200,133.4830493222805,11.158144668622231,18.651708602905273,1.1404647827148438,1,0.027777777777777776,0.05000208703672673,0.03335515714616215,0.0,0
604630107063758720,133.50806056241677,11.162854162622185,13.33942985534668,0.6809558868408203,1,0.05,0.07222510119755268,0.05562771392087862,0.0,0
604630137128556544,133.50916331192352,11.168772618257025,18.339385986328125,0.5075111389160156,1,0.027777777777777776,0.02777986010328191,0.011063820745438048,0.0,0
604630175783238784,133.48498800818228,11.168138183023176,17.40134048461914,0.8272056579589844,1,0.08888888888888889,0.14406176549408375,0.08883855811636766,0.0,0
604630205848199552,133.50533886732904,11.179141894432632,20.698444366455078,1.1298561096191406,1,0.027777777777777776,0.03889040278305542,0.01667093176065865,5.126443379459885e-88,0
604630274567449344,133.33708023026858,11.048028423981615,12.446574211120605,0.4657392501831055,1,0.03333333333333333,0.038891452360353795,0.022229091715289473,0.0,0
604630308927389696,133.31321654606498,11.053788631287851,20.607431411743164,0.7681484222412109,1,0.027777777777777776,0.07222763626853297,0.04424245600035779,0.0,0
604630313222283264,133.31380939160314,11.058185487883533,16.829412460327152,0.6791286468505859,1,0.027777777777777776,0.07222763626853297,0.04424245600035779,0.0,0
604630343286961536,133.33163244834637,11.056825101666591,18.284461975097656,0.8858528137207031,1,0.044444444444444446,0.022226392385926174,0.03886486196664709,0.0,0
604630343287980544,133.33166615355015,11.063088520207618,21.008935928344727,1.1245956420898438,0,0.022222222222222223,0.0671263654552206,0.05562928783906606,,0
604630416301427584,133.36006181561254,11.069155269928462,15.350178718566895,0.5708484649658203,1,0.022222222222222223,0.0668403705711172,0.027743278874838455,4.5664514606965705e-58,0
604630450661168128,133.34140472251497,11.080642572032378,15.405749320983887,0.6930389404296875,1,0.03333333333333333,0.03889489459062279,0.016676690934283006,5.861088767405216e-55,0
604630583805133184,133.3006469029248,11.074982624586328,18.937530517578125,0.9417324066162108,1,0.03333333333333333,0.061160739745029676,0.0333438019259062,0.0,0
604630588100129152,133.29089722986328,11.07304760007606,14.983039855957033,0.54632568359375,1,0.03333333333333333,0.03889489459062279,0.011113954507105766,0.0,0
604630588100491008,133.30552320456547,11.073343421955514,21.292633056640625,0.8323230743408203,1,0.5907577603459288,0.4466888297132259,0.49531960806474534,,0
604630618165836672,133.3057522405769,11.07622703727985,21.05349922180176,1.384958267211914,0,0.022222222222222223,0.07779912274624659,0.04974054626529783,,0
604630622459865472,133.30732597501353,11.076736861126372,15.407708168029785,0.7064228057861328,1,0.5907577603459288,0.44727972413748573,0.49531960806474534,0.0,0
604630686884350976,133.34278362421773,11.091636325753033,17.545085906982422,0.5319080352783203,1,0.022222222222222223,0.08891375237638159,0.06647765062306137,1.3113381052611034e-151,0
604630759898812800,133.32860291961296,11.107588837604949,18.05999755859375,1.1298370361328125,1,0.027777777777777776,0.02222388808262553,0.02201780249511044,0.0,0
604630794258547200,133.37284521808326,11.081402898882036,15.654033660888672,0.6321706771850586,1,0.03333333333333333,0.06666713703219647,0.033278070835788806,0.0,0
604630858683041792,133.36554927117658,11.085892135725084,19.48844337463379,1.256608963012695,1,0.03333333333333333,0.03889134299844517,0.016667018864911988,0.0,0
604630893042782336,133.3763193704578,11.095390865593592,17.618019104003906,0.8974323272705078,1,0.027777777777777776,0.04444629958820154,0.022229091715289473,0.0,0
604630996122001280,133.3955841928823,11.110898353540078,18.858285903930664,0.8781604766845703,1,0.03333333333333333,0.0388926864833215,0.016672331950766436,6.791823305251006e-139,0
604631069136455808,133.35099761207866,11.098807338572032,13.953985214233398,0.5427694320678711,1,0.027777777777777776,0.03333463095690464,0.016669319177131978,0.0,0
604631099201216512,133.3711912710007,11.11145419566555,18.026472091674805,0.5501861572265625,1,0.03333333333333333,0.02778302737206503,0.01667809209202353,9.124191935024315e-158,0
604631099201217024,133.36801516301605,11.113097683756203,17.634920120239258,1.148149490356445,1,0.5907577603459288,0.44365802824536316,0.49531960806474534,3.1143395408629726e-226,0
604631133560953728,133.33833375161748,11.107734709163386,21.609111785888672,2.6165809631347656,0,0.5907577603459288,0.45038422290547886,0.49531960806474534,,0
604631167920695168,133.34862602605187,11.11962251825899,19.79863166809082,0.5330734252929688,1,0.03333333333333333,0.02222632987819144,0.033305514030987124,0.0,0
604631167921748864,133.35363935342426,11.125127465163601,20.465702056884766,1.146259307861328,0,0.03333333333333333,0.027782990482407715,0.022181521546510954,0.0,0
604631270999914112,133.36648707509468,11.135434456354073,18.722959518432614,0.9468631744384766,1,0.03333333333333333,0.06125551937816968,0.03894602513280094,4.709442951239132e-255,0
604631962489089792,133.31759715739537,11.13515629552291,20.04612159729004,2.087696075439453,0,0.03333333333333333,0.05555642275612588,0.0333436375729342,,0
604631442798597376,133.29091258208106,11.101643567772278,19.419879913330078,0.9409732818603516,1,0.5907577603459288,0.48928653965767493,0.4860997895802216,4.5413139767889345e-192,0
604631477158335360,133.31513035813663,11.10046872888378,20.01031875610352,0.927753448486328,1,0.005555555555555556,0.03889144418387707,0.033379882778767314,6.219934750338968e-222,0
604631481453322368,133.30812721382785,11.101749329370936,19.15193748474121,0.9204502105712892,1,0.03888888888888889,0.027782990482407715,0.022186244092239953,4.272631760998274e-210,0
604631511518077568,133.31746040956907,11.113949418325868,19.683979034423828,0.4210948944091797,1,0.03333333333333333,0.061112065031738466,0.03889927828644217,0.0,0
604631545877981440,133.30149324774922,11.112767221721285,20.4456844329834,1.247211456298828,1,0.03888888888888889,0.016669769542313473,0.01667720439856354,0.0,0
604631584532535552,133.31218240262024,11.120863227850773,14.457351684570312,0.5944957733154297,1,0.027777777777777776,0.04444629958820154,0.027786364644111838,2.427294147920999e-209,0
604631648957029632,133.27951338864358,11.10864330644634,17.880699157714844,0.7658786773681641,1,0.5907577603459288,0.43996263505311006,0.49531960806474534,1.5184460536266653e-192,0
604631648957031424,133.2702451221634,11.114837532289844,18.93250274658203,1.161529541015625,1,0.03333333333333333,0.016667916061969146,0.005557452746791009,0.0,0
604631683316721024,133.24764551663907,11.115408543837793,11.034340858459473,0.7114105224609375,1,0.5907577603459288,0.48869784638299923,0.4929943028898171,0.0,0
604631683316933760,133.248933681798,11.108458094013429,19.862140655517575,1.1382122039794922,1,0.03333333333333333,0.0444513740917303,0.022229091715289473,5.096345962427576e-101,0
604631687611971712,133.25136760187976,11.110020014227484,21.04226303100586,1.3090896606445312,0,0.5907577603459288,0.4908898629799835,0.4972645677326655,,0
604631786395986560,133.2990328808127,11.12338748256823,19.17290496826172,0.4107379913330078,1,0.03333333333333333,0.050000639886491234,0.01667093176065865,0.0,0
604631825050707456,133.2824743355283,11.128226263672232,13.82594108581543,0.6647319793701172,1,0.027777777777777776,0.02222388808262553,0.011072140575133593,4.2657350718153965e-34,0
604631855115466240,133.28489660759968,11.13582025938785,19.6511344909668,0.5298328399658203,1,0.03888888888888889,0.02222632987819144,0.027746166095327162,0.0,0
604631893770427008,133.3310096130818,11.116941127532696,21.311901092529297,0.8605537414550781,0,0.03333333333333333,0.061160739745029676,0.04445840256787493,,0
604631923834942336,133.34809636710943,11.133187892749897,19.852489471435547,0.8257999420166016,1,0.2611111111111111,0.37304056792734247,0.29281490438553154,0.0,0
604631928129509632,133.34307965207762,11.127799972702197,20.318687438964844,1.2618026733398438,1,0.03333333333333333,0.06417445520272475,0.022222691819882647,7.577742233423773e-122,0
604631962489739776,133.3241951743507,11.133485613715699,20.46398162841797,0.6281661987304688,1,0.03333333333333333,0.03333543685581015,0.016667018864911988,0.0,0
604631962491204864,133.31764621426194,11.135044267393797,19.807662963867188,1.848379135131836,0,0.5907577603459288,0.4466888297132259,0.49531960806474534,0.0,0
604631992554419200,133.330882882538,11.132992086433315,18.7390251159668,0.4885234832763672,1,0.5907577603459288,0.44365802824536316,0.49759876801484043,0.0,0
604631992554586880,133.3311646967695,11.144515879605226,20.77555274963379,0.6558971405029297,1,0.03333333333333333,0.061160739745029676,0.03890100657306497,0.0,0
604632031208778880,133.35462584468905,11.13623670884349,20.926305770874023,0.8212509155273438,1,0.027777777777777776,0.044446174609206184,0.016667018864911988,,0
604632031209126400,133.35712457493568,11.136230142994275,17.050485610961914,0.2439079284667969,1,0.5907577603459288,0.44727972413748573,0.49531960806474534,0.0,0
604632061274065024,133.36145657886013,11.153830524346022,20.72469520568848,0.9581336975097656,0,0.03333333333333333,0.03889134299844517,0.016667018864911988,0.0,0
604632099928199552,133.33737501951634,11.152688104894562,20.35688781738281,1.221111297607422,1,0.03333333333333333,0.06125551937816968,0.05005889808314096,0.0,0
604632129993542144,133.3525847362136,11.156416795841718,20.10284805297852,1.1910438537597656,1,0.027777777777777776,0.03889040278305542,0.022227909014211535,1.405311684150419e-68,0
604632164353111296,133.3117938562453,11.134652588578836,21.87489318847656,2.7554893493652344,0,0.03333333333333333,0.0611118931946004,0.016667018864911988,,0
